Territorial Authority,Topic,Measure,Category,Value,ValueUnit,ValueLabel,NullReason,Date,DateLabel,Source
Chatham Islands,Income,Sources of personal income for people who live in area (Age 15+),Student Allowance,0.9090909090909090909090909100,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Chatham Islands,Income,Sources of personal income for people who live in area (Age 15+),Other Govt Benefits Payments or Pension,0.9090909090909090909090909100,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Chatham Islands,Income,Sources of personal income for people who live in area (Age 15+),Other Sources of Income,1.3636363636363636363636363600,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Chatham Islands,Income,Sources of personal income for people who live in area (Age 15+),No Source of Income During That Time,1.8181818181818181818181818200,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Chatham Islands,Income,Sources of personal income for people who live in area (Age 15+),Not stated,5.00,percentage,% of people,,2013,Census Year,https://figure.nz/table/Pzttxl8rdrsraqxi
Chatham Islands,Income,Number of families in income bracket,"$20,000 and under",9,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Chatham Islands,Income,Number of families in income bracket,"$20,001 to $30,000",9,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Chatham Islands,Income,Number of families in income bracket,"$30,001 to $50,000",18,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Chatham Islands,Income,Number of families in income bracket,"$50,001 to $70,000",18,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Chatham Islands,Income,Number of families in income bracket,"$70,001 to $100,000",39,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Chatham Islands,Income,Number of families in income bracket,"$100,000 and over",45,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Chatham Islands,Income,Number of families in income bracket,Not stated,27,number,Number of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Chatham Islands,Income,Number of families in income bracket,"$20,000 and under",5.4545454545454545454545454500,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
Chatham Islands,Income,Number of families in income bracket,"$20,001 to $30,000",5.4545454545454545454545454500,percentage,% of families,,2013,Census Year,https://figure.nz/table/RqhUM3QN9rVpJi8q
